primary_industry,count,ratio
Chăm sóc khách hàng / Hành chính - Thư ký / Bán hàng - Kinh doanh,8,1.4646917739248247e-05
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Cơ khí - Ô tô - Tự động hóa,8,1.4646917739248247e-05
Bán hàng - Kinh doanh / Marketing / Bán sỉ - Bán lẻ - Quản lý cửa hàng,8,1.4646917739248247e-05
Hành chính - Thư ký / Biên phiên dịch,8,1.4646917739248247e-05
Khoa học - Kỹ thuật / Điện - Điện tử - Điện lạnh,8,1.4646917739248247e-05
Trắc Địa / Địa Chất,8,1.4646917739248247e-05
Điện - Điện tử - Điện lạnh / Xây dựng,7,1.2816053021842216e-05
Truyền thông/Internet/Online Media,7,1.2816053021842216e-05
Bán hàng - Kinh doanh / Nông - Lâm - Ngư nghiệp / Bán sỉ - Bán lẻ - Quản lý cửa hàng,7,1.2816053021842216e-05
Khoa học - Kỹ thuật / Cơ khí - Ô tô - Tự động hóa / Sản xuất - Lắp ráp - Chế biến,7,1.2816053021842216e-05
Bán lẻ/ Bán sỉ/ Thương mại,7,1.2816053021842216e-05
Kế toán / Kiểm toán / Bán hàng - Kinh doanh,7,1.2816053021842216e-05
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh / Khách sạn - Nhà hàng - Du lịch,7,1.2816053021842216e-05
Marketing / Truyền hình - Báo chí - Biên tập / Thông tin - Truyền thông - Quảng cáo,7,1.2816053021842216e-05
Tài chính - Đầu tư - Chứng Khoán / Ngân hàng / Bảo hiểm,7,1.2816053021842216e-05
Bán hàng - Kinh doanh / Thực phẩm - Đồ uống / Bán sỉ - Bán lẻ - Quản lý cửa hàng,7,1.2816053021842216e-05
Hành chính - Thư ký / Kế toán,7,1.2816053021842216e-05
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Điện - Điện tử - Điện lạnh,7,1.2816053021842216e-05
Bất động sản / Bán hàng - Kinh doanh / Chăm sóc khách hàng,7,1.2816053021842216e-05
Hành chính - Thư ký / Bán hàng - Kinh doanh,7,1.2816053021842216e-05
IT Phần mềm / Khoa học - Kỹ thuật,7,1.2816053021842216e-05
Quản lý dự án / Xây dựng,7,1.2816053021842216e-05
Bán hàng - Kinh doanh / Cơ khí - Ô tô - Tự động hóa,7,1.2816053021842216e-05
Môi trường - Xử lý chất thải,7,1.2816053021842216e-05
Bán hàng - Kinh doanh / Kế toán / Kiểm toán,7,1.2816053021842216e-05
Tài chính - Đầu tư - Chứng Khoán / Kế toán / Kiểm toán,7,1.2816053021842216e-05
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Xây dựng,7,1.2816053021842216e-05
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Nhân sự,7,1.2816053021842216e-05
Sản xuất - Lắp ráp - Chế biến / Quản lý tiêu chuẩn và chất lượng,7,1.2816053021842216e-05
Bán hàng - Kinh doanh / Khoa học - Kỹ thuật / Cơ khí - Ô tô - Tự động hóa,7,1.2816053021842216e-05
Xây dựng / Cơ khí - Ô tô - Tự động hóa / Điện - Điện tử - Điện lạnh,7,1.2816053021842216e-05
Y tế - Chăm sóc sức khỏe / Chăm sóc khách hàng,6,1.0985188304436186e-05
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh / Khoa học - Kỹ thuật,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Bất động sản,6,1.0985188304436186e-05
Cơ khí - Ô tô - Tự động hóa / Khoa học - Kỹ thuật / Sản xuất - Lắp ráp - Chế biến,6,1.0985188304436186e-05
Thu mua - Kho Vận - Chuỗi cung ứng / Xuất Nhập Khẩu / Bán hàng - Kinh doanh,6,1.0985188304436186e-05
Kế toán / Thu mua - Kho Vận - Chuỗi cung ứng / Hành chính - Thư ký,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Thực phẩm - Đồ uống / Khách sạn - Nhà hàng - Du lịch,6,1.0985188304436186e-05
Lao động phổ thông / Khách sạn - Nhà hàng - Du lịch,6,1.0985188304436186e-05
Quản lý tiêu chuẩn và chất lượng / Sản xuất - Lắp ráp - Chế biến,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Giáo dục - Đào tạo / Chăm sóc khách hàng,6,1.0985188304436186e-05
Marketing / Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng,6,1.0985188304436186e-05
Thu mua - Kho Vận - Chuỗi cung ứng / Vận Tải - Lái xe - Giao nhận / Xuất Nhập Khẩu,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Cơ khí - Ô tô - Tự động hóa / Điện - Điện tử - Điện lạnh,6,1.0985188304436186e-05
Điện - Điện tử - Điện lạnh / Vận hành - Bảo trì - Bảo dưỡng / Khoa học - Kỹ thuật,6,1.0985188304436186e-05
Chăm sóc khách hàng / Hành chính - Thư ký,6,1.0985188304436186e-05
Mỹ phẩm - Trang sức,6,1.0985188304436186e-05
Kế toán / Bán hàng - Kinh doanh / Hành chính - Thư ký,6,1.0985188304436186e-05
Xây dựng / Khoa học - Kỹ thuật / Điện - Điện tử - Điện lạnh,6,1.0985188304436186e-05
Marketing / Bán hàng - Kinh doanh / Thực tập sinh,6,1.0985188304436186e-05
Kế toán / Nhân sự / Hành chính - Thư ký,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Thu mua - Kho Vận - Chuỗi cung ứng / Xuất Nhập Khẩu,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Bảo hiểm,6,1.0985188304436186e-05
Khách sạn - Nhà hàng - Du lịch / Lao động phổ thông / Nghề nghiệp khác,6,1.0985188304436186e-05
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh / Quản lý dự án,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Xây dựng,6,1.0985188304436186e-05
Khách sạn - Nhà hàng - Du lịch / Lao động phổ thông / Chăm sóc khách hàng,6,1.0985188304436186e-05
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh / Xây dựng,6,1.0985188304436186e-05
Sản xuất - Lắp ráp - Chế biến / Cơ khí - Ô tô - Tự động hóa / Điện - Điện tử - Điện lạnh,6,1.0985188304436186e-05
Cơ khí - Ô tô - Tự động hóa / Vận hành - Bảo trì - Bảo dưỡng / Điện - Điện tử - Điện lạnh,6,1.0985188304436186e-05
Thu mua - Kho Vận - Chuỗi cung ứng / Y tế - Chăm sóc sức khỏe / Dược phẩm,6,1.0985188304436186e-05
Bất động sản / Bán hàng - Kinh doanh,6,1.0985188304436186e-05
Thu mua - Kho Vận - Chuỗi cung ứng / Kế toán / Hành chính - Thư ký,6,1.0985188304436186e-05
Xây dựng / Điện - Điện tử - Điện lạnh / Kiến trúc - Thiết kế nội ngoại thất,6,1.0985188304436186e-05
Kế toán / Hành chính - Thư ký / Nhân sự,6,1.0985188304436186e-05
Khách sạn - Nhà hàng - Du lịch / Bán hàng - Kinh doanh / Thực phẩm - Đồ uống,6,1.0985188304436186e-05
Chăm sóc khách hàng (Customer Service)/Vận hành,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Bất động sản / Bán sỉ - Bán lẻ - Quản lý cửa hàng,6,1.0985188304436186e-05
Xây dựng / Điện - Điện tử - Điện lạnh / Quản lý dự án,6,1.0985188304436186e-05
Hành chính - Thư ký / Nhân sự / Biên phiên dịch,6,1.0985188304436186e-05
Điện - Điện tử - Điện lạnh / Khoa học - Kỹ thuật / Cơ khí - Ô tô - Tự động hóa,6,1.0985188304436186e-05
Kế toán / Tài chính - Đầu tư - Chứng Khoán / Ngân hàng,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Sản xuất - Lắp ráp - Chế biến,6,1.0985188304436186e-05
Chăm sóc khách hàng / Hành chính - Thư ký / Khách sạn - Nhà hàng - Du lịch,6,1.0985188304436186e-05
Chăm sóc khách hàng / Bưu chính viễn thông / Điện - Điện tử - Điện lạnh,6,1.0985188304436186e-05
Hành chính - Thư ký / Bán hàng - Kinh doanh / Kế toán,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Biên phiên dịch,6,1.0985188304436186e-05
Thông tin - Truyền thông - Quảng cáo / Marketing / Thiết kế - Sáng tạo nghệ thuật,6,1.0985188304436186e-05
Bưu chính viễn thông,6,1.0985188304436186e-05
Xây dựng / Kiến trúc - Thiết kế nội ngoại thất / Thiết kế - Sáng tạo nghệ thuật,6,1.0985188304436186e-05
IT Phần cứng - Mạng / IT Phần mềm / Vận hành - Bảo trì - Bảo dưỡng,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Thông tin - Truyền thông - Quảng cáo / Marketing,6,1.0985188304436186e-05
Cơ khí - Ô tô - Tự động hóa / Khoa học - Kỹ thuật,6,1.0985188304436186e-05
Bưu chính viễn thông / Điện - Điện tử - Điện lạnh / IT Phần cứng - Mạng,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Công nghệ thực phẩm - Dinh dưỡng,6,1.0985188304436186e-05
Kiến trúc - Thiết kế nội ngoại thất / Xây dựng / Điện - Điện tử - Điện lạnh,6,1.0985188304436186e-05
Chăm sóc khách hàng / Tài chính - Đầu tư - Chứng Khoán,6,1.0985188304436186e-05
Kế toán / Kiểm toán / Xây dựng,6,1.0985188304436186e-05
Kiến trúc - Thiết kế nội ngoại thất / Bán hàng - Kinh doanh / Xây dựng,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Y tế - Chăm sóc sức khỏe / Chăm sóc khách hàng,6,1.0985188304436186e-05
IT Phần cứng - Mạng / IT Phần mềm / Khoa học - Kỹ thuật,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Cơ khí - Ô tô - Tự động hóa,6,1.0985188304436186e-05
Bán hàng - Kinh doanh / Xây dựng,6,1.0985188304436186e-05
Cơ khí - Ô tô - Tự động hóa / Khoa học - Kỹ thuật / Thiết kế - Sáng tạo nghệ thuật,6,1.0985188304436186e-05
Kiểm toán / Kế toán,6,1.0985188304436186e-05
Kiến trúc - Thiết kế nội ngoại thất / Điện - Điện tử - Điện lạnh / Xây dựng,6,1.0985188304436186e-05
Kế toán / Hành chính - Thư ký / Tài chính - Đầu tư - Chứng Khoán,6,1.0985188304436186e-05
Marketing / Thực tập sinh / Khách sạn - Nhà hàng - Du lịch,5,9.154323587030154e-06
Cơ khí - Ô tô - Tự động hóa / Điện - Điện tử - Điện lạnh,5,9.154323587030154e-06
Marketing / Thực tập sinh,5,9.154323587030154e-06
Xuất bản - In ấn / Thiết kế - Sáng tạo nghệ thuật,5,9.154323587030154e-06
Dược phẩm / Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng,5,9.154323587030154e-06
Dược phẩm / Bán hàng - Kinh doanh,5,9.154323587030154e-06
Marketing / Thông tin - Truyền thông - Quảng cáo / Phân tích - Thống kê dữ liệu,5,9.154323587030154e-06
An ninh - Bảo vệ / Lao động phổ thông,5,9.154323587030154e-06
Bảo hiểm/ Tư vấn bảo hiểm,5,9.154323587030154e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Bán hàng - Kinh doanh / Bảo hiểm,5,9.154323587030154e-06
Khách sạn - Nhà hàng - Du lịch / Thực phẩm - Đồ uống / Thực tập sinh,5,9.154323587030154e-06
Hành chính - Thư ký / Thông tin - Truyền thông - Quảng cáo / Khách sạn - Nhà hàng - Du lịch,5,9.154323587030154e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Bưu chính viễn thông,5,9.154323587030154e-06
Tài chính - Đầu tư - Chứng Khoán / Ngân hàng,5,9.154323587030154e-06
Hàng hải,5,9.154323587030154e-06
Vận Tải - Lái xe - Giao nhận / Thu mua - Kho Vận - Chuỗi cung ứng / Lao động phổ thông,5,9.154323587030154e-06
Điện - Điện tử - Điện lạnh / Khoa học - Kỹ thuật / Xây dựng,5,9.154323587030154e-06
Nông - Lâm - Ngư nghiệp / Bán hàng - Kinh doanh,5,9.154323587030154e-06
Y tế - Chăm sóc sức khỏe / Chăm sóc khách hàng / Dược phẩm,5,9.154323587030154e-06
Chăm sóc khách hàng / Bán hàng - Kinh doanh / Y tế - Chăm sóc sức khỏe,5,9.154323587030154e-06
Thống kê,5,9.154323587030154e-06
Sản xuất - Lắp ráp - Chế biến / Quản lý tiêu chuẩn và chất lượng / Cơ khí - Ô tô - Tự động hóa,5,9.154323587030154e-06
Sản xuất - Lắp ráp - Chế biến / Lao động phổ thông / Thực phẩm - Đồ uống,5,9.154323587030154e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / IT Phần cứng - Mạng,5,9.154323587030154e-06
Khách sạn - Nhà hàng - Du lịch / Bán hàng - Kinh doanh / Marketing,5,9.154323587030154e-06
Bán hàng - Kinh doanh / Bán sỉ - Bán lẻ - Quản lý cửa hàng / Kiến trúc - Thiết kế nội ngoại thất,5,9.154323587030154e-06
Vận Tải - Lái xe - Giao nhận / Cơ khí - Ô tô - Tự động hóa,5,9.154323587030154e-06
Vận hành - Bảo trì - Bảo dưỡng / Xây dựng,5,9.154323587030154e-06
Vận Tải - Lái xe - Giao nhận / Nghề nghiệp khác / Lao động phổ thông,5,9.154323587030154e-06
Vận hành - Bảo trì - Bảo dưỡng / Lao động phổ thông / Cơ khí - Ô tô - Tự động hóa,5,9.154323587030154e-06
Ngân hàng / Bán hàng - Kinh doanh / Tài chính - Đầu tư - Chứng Khoán,5,9.154323587030154e-06
Thông tin - Truyền thông - Quảng cáo / Marketing,5,9.154323587030154e-06
Biên tập/ Báo chí/ Truyền hình,5,9.154323587030154e-06
Tiếng Nhật,5,9.154323587030154e-06
Vận Tải - Lái xe - Giao nhận / Thu mua - Kho Vận - Chuỗi cung ứng,5,9.154323587030154e-06
Kiến trúc - Thiết kế nội ngoại thất / Thiết kế - Sáng tạo nghệ thuật / Xây dựng,5,9.154323587030154e-06
An Toàn Lao Động,5,9.154323587030154e-06
Bán hàng - Kinh doanh / Xây dựng / Bán sỉ - Bán lẻ - Quản lý cửa hàng,5,9.154323587030154e-06
Điện - Điện tử - Điện lạnh / Cơ khí - Ô tô - Tự động hóa / Sản xuất - Lắp ráp - Chế biến,5,9.154323587030154e-06
Bán hàng - Kinh doanh / Kế toán,5,9.154323587030154e-06
Bán hàng - Kinh doanh / Marketing / Thông tin - Truyền thông - Quảng cáo,5,9.154323587030154e-06
Kế toán / Kiểm toán / Xuất Nhập Khẩu,5,9.154323587030154e-06
Công nghệ thực phẩm - Dinh dưỡng,5,9.154323587030154e-06
Nhân sự / Luật - Pháp Lý - Tuân thủ / Hành chính - Thư ký,5,9.154323587030154e-06
Sản xuất - Lắp ráp - Chế biến / Vận hành - Bảo trì - Bảo dưỡng / Quản lý tiêu chuẩn và chất lượng,5,9.154323587030154e-06
Hành chính - Thư ký / Biên phiên dịch / Chăm sóc khách hàng,5,9.154323587030154e-06
Ngành nghề khác,5,9.154323587030154e-06
Thiết kế - Sáng tạo nghệ thuật / Kiến trúc - Thiết kế nội ngoại thất,5,9.154323587030154e-06
IT Phần cứng - Mạng / Bưu chính viễn thông / Điện - Điện tử - Điện lạnh,5,9.154323587030154e-06
Marketing / Bán hàng - Kinh doanh / Cơ khí - Ô tô - Tự động hóa,5,9.154323587030154e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Xuất Nhập Khẩu / Kế toán,5,9.154323587030154e-06
Bán hàng - Kinh doanh / Cơ khí - Ô tô - Tự động hóa / Khoa học - Kỹ thuật,5,9.154323587030154e-06
Kế toán / Bán hàng - Kinh doanh,5,9.154323587030154e-06
Cơ khí - Ô tô - Tự động hóa / Lao động phổ thông / Khoa học - Kỹ thuật,5,9.154323587030154e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Chăm sóc khách hàng,5,9.154323587030154e-06
Khách sạn - Nhà hàng - Du lịch / Chăm sóc khách hàng / Lao động phổ thông,5,9.154323587030154e-06
Lao động phổ thông / Sản xuất - Lắp ráp - Chế biến,5,9.154323587030154e-06
Dược phẩm / Bán hàng - Kinh doanh / Y tế - Chăm sóc sức khỏe,5,9.154323587030154e-06
Xuất Nhập Khẩu / Thu mua - Kho Vận - Chuỗi cung ứng / Vận Tải - Lái xe - Giao nhận,5,9.154323587030154e-06
Ngân hàng / Chăm sóc khách hàng / Tài chính - Đầu tư - Chứng Khoán,5,9.154323587030154e-06
Nhân sự / Hành chính - Thư ký / Chăm sóc khách hàng,5,9.154323587030154e-06
Hóa học - Hóa sinh,5,9.154323587030154e-06
Marketing / Chăm sóc khách hàng / Thông tin - Truyền thông - Quảng cáo,5,9.154323587030154e-06
Quản lý dự án / Xây dựng / Khoa học - Kỹ thuật,5,9.154323587030154e-06
Kế toán / Thực tập sinh,5,9.154323587030154e-06
Hành chính - Thư ký / Kế toán / Bán hàng - Kinh doanh,5,9.154323587030154e-06
Cơ khí - Ô tô - Tự động hóa / Lao động phổ thông / Vận hành - Bảo trì - Bảo dưỡng,5,9.154323587030154e-06
Kế toán / Tài chính - Đầu tư - Chứng Khoán / Hành chính - Thư ký,5,9.154323587030154e-06
Promotion Girl/ Boy (PG-PB),5,9.154323587030154e-06
Nhân sự / Luật - Pháp Lý - Tuân thủ,5,9.154323587030154e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Sản xuất - Lắp ráp - Chế biến,5,9.154323587030154e-06
Cơ khí - Ô tô - Tự động hóa / Khoa học - Kỹ thuật / Lao động phổ thông,5,9.154323587030154e-06
Bán sỉ - Bán lẻ - Quản lý cửa hàng / Ngân hàng / Luật - Pháp Lý - Tuân thủ,5,9.154323587030154e-06
Vận hành - Bảo trì - Bảo dưỡng / Sản xuất - Lắp ráp - Chế biến,5,9.154323587030154e-06
Kế toán / Kiểm toán / Quản lý tiêu chuẩn và chất lượng,5,9.154323587030154e-06
Bán hàng - Kinh doanh / Xuất Nhập Khẩu / Chăm sóc khách hàng,5,9.154323587030154e-06
Kế toán / Kiểm toán / Sản xuất - Lắp ráp - Chế biến,5,9.154323587030154e-06
Quản lý tiêu chuẩn và chất lượng / Thực phẩm - Đồ uống / Công nghệ thực phẩm - Dinh dưỡng,5,9.154323587030154e-06
Bán hàng - Kinh doanh / Chăm sóc khách hàng / Thực phẩm - Đồ uống,5,9.154323587030154e-06
Khách sạn - Nhà hàng - Du lịch / Thực phẩm - Đồ uống / Công nghệ thực phẩm - Dinh dưỡng,4,7.3234588696241236e-06
Bán hàng - Kinh doanh / Quản lý dự án,4,7.3234588696241236e-06
Hành chính - Thư ký / Chăm sóc khách hàng / Lao động phổ thông,4,7.3234588696241236e-06
Thu mua - Kho Vận - Chuỗi cung ứng / Vận Tải - Lái xe - Giao nhận / Sản xuất - Lắp ráp - Chế biến,4,7.3234588696241236e-06
